id_voto;dpi_ciudadano;mesa_id;fecha_hora
665;5478530000000;269;2023-06-25 07:58
666;7519260000000;282;2023-06-25 11:25
667;1620480000000;204;2023-06-25 11:19
668;4467420000000;272;2023-06-25 10:51
669;8848350000000;265;2023-06-25 13:58
670;3680590000000;228;2023-06-25 06:26
671;2831860000000;262;2023-06-25 15:01
672;9942520000000;239;2023-06-25 19:39
673;9699490000000;244;2023-06-25 09:17
674;4574940000000;270;2023-06-25 16:00
675;5707340000000;209;2023-06-25 07:07
676;4472770000000;226;2023-06-25 18:51
677;2685470000000;213;2023-06-25 07:49
678;1165900000000;206;2023-06-25 07:33
679;1296440000000;273;2023-06-25 10:25
680;8755490000000;269;2023-06-25 15:03
681;6741750000000;298;2023-06-25 12:24
682;9874860000000;232;2023-06-25 18:58
683;1863940000000;204;2023-06-25 12:55
684;7820600000000;249;2023-06-25 09:17
685;6643360000000;219;2023-06-25 18:13
686;8826950000000;221;2023-06-25 18:05
687;9042540000000;269;2023-06-25 19:02
688;3770100000000;293;2023-06-25 12:01
689;1543180000000;252;2023-06-25 18:50
690;9074480000000;202;2023-06-25 09:01
691;1741070000000;270;2023-06-25 19:24
692;5492250000000;246;2023-06-25 15:30
693;2507230000000;278;2023-06-25 15:31
694;3106990000000;258;2023-06-25 18:10
695;9585840000000;256;2023-06-25 07:05
696;5411410000000;231;2023-06-25 09:41
697;7129500000000;228;2023-06-25 08:25
698;9940640000000;225;2023-06-25 10:56
699;3417360000000;278;2023-06-25 15:13
700;5285570000000;275;2023-06-25 15:31
701;2665790000000;274;2023-06-25 10:32
702;7119580000000;222;2023-06-25 14:00
703;5166940000000;208;2023-06-25 09:49
704;7387630000000;276;2023-06-25 13:56
705;6873390000000;213;2023-06-25 06:43
706;5707650000000;300;2023-06-25 07:20
707;1862470000000;251;2023-06-25 16:50
708;5499270000000;235;2023-06-25 07:10
709;3825000000000;204;2023-06-25 14:53
710;1966520000000;233;2023-06-25 13:53
711;3256060000000;255;2023-06-25 12:24
712;1022750000000;241;2023-06-25 19:28
713;8665390000000;207;2023-06-25 19:32
714;5113540000000;217;2023-06-25 12:44
715;9209600000000;275;2023-06-25 07:08
716;4128510000000;293;2023-06-25 11:11
717;7550870000000;255;2023-06-25 07:18
718;7520460000000;254;2023-06-25 12:15
719;5864930000000;208;2023-06-25 09:43
720;6528380000000;207;2023-06-25 10:21
721;3386560000000;296;2023-06-25 06:43
722;3232890000000;266;2023-06-25 18:07
723;1482400000000;253;2023-06-25 13:39
724;2015810000000;288;2023-06-25 07:30
725;2828000000000;284;2023-06-25 18:52
726;1396840000000;289;2023-06-25 05:06
727;6541240000000;259;2023-06-25 05:05
728;2791000000000;280;2023-06-25 12:40
729;6002270000000;271;2023-06-25 16:10
730;2315070000000;270;2023-06-25 16:09
731;3033300000000;257;2023-06-25 07:21
732;2965480000000;285;2023-06-25 11:01
733;8338100000000;296;2023-06-25 19:04
734;6916490000000;277;2023-06-25 08:25
735;5615250000000;206;2023-06-25 13:16
736;1665170000000;288;2023-06-25 15:11
737;2634170000000;270;2023-06-25 06:49
738;3391530000000;281;2023-06-25 19:44
739;5337660000000;293;2023-06-25 17:29
740;3708980000000;267;2023-06-25 18:03
741;4482210000000;300;2023-06-25 05:22
742;2417050000000;292;2023-06-25 09:04
743;9563820000000;257;2023-06-25 15:04
744;7448880000000;276;2023-06-25 11:46
745;4738320000000;249;2023-06-25 17:20
746;3503180000000;286;2023-06-25 10:25
747;1368470000000;273;2023-06-25 14:10
748;5864290000000;200;2023-06-25 08:13
749;5191110000000;222;2023-06-25 16:52
750;3312950000000;200;2023-06-25 13:56
751;7971280000000;213;2023-06-25 19:59
752;2337990000000;241;2023-06-25 05:58
753;3792710000000;268;2023-06-25 14:57
754;2008440000000;254;2023-06-25 10:42
755;4220380000000;212;2023-06-25 07:20
756;1505550000000;288;2023-06-25 10:32
757;7302470000000;289;2023-06-25 05:03
758;1513670000000;293;2023-06-25 12:53
759;9524070000000;300;2023-06-25 16:28
760;2727810000000;235;2023-06-25 05:02
761;4912610000000;210;2023-06-25 14:08
762;7744270000000;517;2023-06-25 17:40
763;1599750000000;504;2023-06-25 09:16
764;2124990000000;381;2023-06-25 14:45
765;1311660000000;555;2023-06-25 15:46
766;7654160000000;402;2023-06-25 13:15
767;4113820000000;301;2023-06-25 18:12
768;5638540000000;332;2023-06-25 13:12
769;9987410000000;487;2023-06-25 05:21
770;6119510000000;349;2023-06-25 11:47
771;8738410000000;595;2023-06-25 07:48
772;7127540000000;472;2023-06-25 09:46
773;4258570000000;591;2023-06-25 10:55
774;4491320000000;307;2023-06-25 06:55
775;5898020000000;569;2023-06-25 12:08
776;3716120000000;597;2023-06-25 05:56
777;1418510000000;545;2023-06-25 18:09
778;5914550000000;327;2023-06-25 19:47
779;1590790000000;394;2023-06-25 14:50
780;8647620000000;545;2023-06-25 15:06
781;5131160000000;591;2023-06-25 12:40
782;3409880000000;424;2023-06-25 06:54
783;4449910000000;389;2023-06-25 10:54
784;5609420000000;452;2023-06-25 18:22
785;8258640000000;500;2023-06-25 10:47
786;6044710000000;393;2023-06-25 09:37
787;8984880000000;421;2023-06-25 13:08
788;1677090000000;416;2023-06-25 19:55
789;8016720000000;379;2023-06-25 07:48
790;2618010000000;421;2023-06-25 16:04
791;3682820000000;513;2023-06-25 16:06
792;1005560000000;361;2023-06-25 10:32
793;2558700000000;589;2023-06-25 16:27
794;3103710000000;379;2023-06-25 08:40
795;6466350000000;459;2023-06-25 15:14
796;2652810000000;581;2023-06-25 13:20
797;3953370000000;599;2023-06-25 10:43
798;6100910000000;408;2023-06-25 18:04
799;6628380000000;429;2023-06-25 06:48
800;5515760000000;333;2023-06-25 07:12
801;1068050000000;498;2023-06-25 11:02
802;3866480000000;324;2023-06-25 19:36
803;9836330000000;401;2023-06-25 05:55
804;3261770000000;422;2023-06-25 16:22
805;8139500000000;446;2023-06-25 07:33
806;8350960000000;325;2023-06-25 17:45
807;3562140000000;480;2023-06-25 16:56
808;5899790000000;511;2023-06-25 11:08
809;6847420000000;360;2023-06-25 12:19
810;7710010000000;320;2023-06-25 16:31
811;6698000000000;301;2023-06-25 12:19
812;1989280000000;330;2023-06-25 13:36
813;3604310000000;493;2023-06-25 15:08
814;5296960000000;490;2023-06-25 11:42
815;8692990000000;443;2023-06-25 17:51
816;5174830000000;549;2023-06-25 06:08
817;7959210000000;559;2023-06-25 14:31
818;6941840000000;497;2023-06-25 08:34
819;1867820000000;589;2023-06-25 12:42
820;2028060000000;591;2023-06-25 07:29
821;3463050000000;465;2023-06-25 15:31
822;7085030000000;546;2023-06-25 09:09
823;6451600000000;362;2023-06-25 11:56
824;9223630000000;539;2023-06-25 18:19
825;9970500000000;454;2023-06-25 07:31
826;2207870000000;522;2023-06-25 17:48
827;4455490000000;379;2023-06-25 17:08
828;8870200000000;479;2023-06-25 07:07
829;2242890000000;594;2023-06-25 07:27
830;8106940000000;480;2023-06-25 11:46
831;9339430000000;452;2023-06-25 14:04
832;2486770000000;434;2023-06-25 16:07
833;3648450000000;572;2023-06-25 11:04
834;5761310000000;454;2023-06-25 12:31
835;9199770000000;344;2023-06-25 06:26
836;5261890000000;555;2023-06-25 13:41
837;5749150000000;310;2023-06-25 19:54
838;8367900000000;362;2023-06-25 10:22
839;6166960000000;442;2023-06-25 18:42
840;1225550000000;434;2023-06-25 17:12
841;9576540000000;549;2023-06-25 11:09
842;8335610000000;335;2023-06-25 14:13
843;5346760000000;413;2023-06-25 09:19
844;6311970000000;577;2023-06-25 16:17
845;2142630000000;528;2023-06-25 09:16
846;2045140000000;528;2023-06-25 06:57
847;1296710000000;367;2023-06-25 13:15
848;1080200000000;534;2023-06-25 08:25
849;4566410000000;383;2023-06-25 13:50
850;5031890000000;594;2023-06-25 11:28
851;4973300000000;421;2023-06-25 09:36
852;1484420000000;532;2023-06-25 09:29
853;5774160000000;336;2023-06-25 13:23
854;6624990000000;338;2023-06-25 07:07
855;7072080000000;574;2023-06-25 15:18
856;8674190000000;443;2023-06-25 06:21
857;6616520000000;435;2023-06-25 14:45
858;8819680000000;390;2023-06-25 11:36
859;2907240000000;482;2023-06-25 11:48
860;5879570000000;360;2023-06-25 14:15
861;6779200000000;437;2023-06-25 13:31
862;6935680000000;446;2023-06-25 05:48
863;1467240000000;325;2023-06-25 08:29
864;4711450000000;429;2023-06-25 09:44
865;8869600000000;345;2023-06-25 19:36
866;2140190000000;341;2023-06-25 18:06
867;7498720000000;457;2023-06-25 07:35
868;9573150000000;522;2023-06-25 12:40
869;9701260000000;577;2023-06-25 11:13
870;2771160000000;479;2023-06-25 17:06
871;5295340000000;326;2023-06-25 13:23
872;5651620000000;573;2023-06-25 10:16
873;7828200000000;491;2023-06-25 16:50
874;9514570000000;395;2023-06-25 18:45
875;1450530000000;422;2023-06-25 06:31
876;9497630000000;598;2023-06-25 15:31
877;1988910000000;497;2023-06-25 16:01
878;4409800000000;589;2023-06-25 08:52
879;3875680000000;318;2023-06-25 19:50
880;7395310000000;538;2023-06-25 06:19
881;7473970000000;447;2023-06-25 13:40
882;2054830000000;373;2023-06-25 07:03
883;2538480000000;469;2023-06-25 08:58
884;3000560000000;539;2023-06-25 11:48
885;5261780000000;538;2023-06-25 19:09
886;7465160000000;307;2023-06-25 06:21
887;7919380000000;426;2023-06-25 08:26
888;2774920000000;500;2023-06-25 07:30
889;9983390000000;324;2023-06-25 14:59
890;8204240000000;473;2023-06-25 14:49
891;3118790000000;470;2023-06-25 12:37
892;1260740000000;543;2023-06-25 19:55
893;4516010000000;326;2023-06-25 08:37
894;6266510000000;388;2023-06-25 08:54
895;3692810000000;310;2023-06-25 08:01
896;3059630000000;555;2023-06-25 08:59
897;3935470000000;398;2023-06-25 09:04
898;9154700000000;492;2023-06-25 06:07
899;4526690000000;422;2023-06-25 18:23
900;5112750000000;451;2023-06-25 08:52
901;9681550000000;592;2023-06-25 16:12
902;6627570000000;448;2023-06-25 09:46
903;1196530000000;537;2023-06-25 05:22
904;8386780000000;511;2023-06-25 12:06
905;2521050000000;476;2023-06-25 10:48
906;5102580000000;406;2023-06-25 07:46
907;7135870000000;461;2023-06-25 09:39
908;9929930000000;542;2023-06-25 19:38
909;2782910000000;445;2023-06-25 13:36
910;9867170000000;473;2023-06-25 15:38
911;1439010000000;540;2023-06-25 09:52
912;4461490000000;595;2023-06-25 07:20
913;7417870000000;532;2023-06-25 05:09
914;7488330000000;529;2023-06-25 14:50
915;7640370000000;399;2023-06-25 12:40
916;5393350000000;517;2023-06-25 17:00
917;7351160000000;513;2023-06-25 15:13
918;4084070000000;548;2023-06-25 15:13
919;2389320000000;572;2023-06-25 15:03
920;5777650000000;415;2023-06-25 19:39
921;2370110000000;396;2023-06-25 17:38
922;1568320000000;521;2023-06-25 16:02
923;9306680000000;571;2023-06-25 16:26
924;8488860000000;427;2023-06-25 19:32
925;2049330000000;332;2023-06-25 09:02
926;5369650000000;560;2023-06-25 18:01
927;1445210000000;487;2023-06-25 11:48
928;9798400000000;338;2023-06-25 07:48
929;8561770000000;368;2023-06-25 12:14
930;8630390000000;491;2023-06-25 12:38
931;1978520000000;448;2023-06-25 10:35
932;9119150000000;498;2023-06-25 09:44
933;5056720000000;514;2023-06-25 12:06
934;5865940000000;392;2023-06-25 11:24
935;7874630000000;464;2023-06-25 17:56
936;4913380000000;582;2023-06-25 06:21
937;6837410000000;525;2023-06-25 10:35
938;2007790000000;510;2023-06-25 15:19
939;7352100000000;400;2023-06-25 15:58
940;2077640000000;394;2023-06-25 14:55
941;8868740000000;364;2023-06-25 09:58
942;3499990000000;515;2023-06-25 19:27
943;6143050000000;547;2023-06-25 12:46
944;6680490000000;346;2023-06-25 16:53
945;6066360000000;315;2023-06-25 09:24
946;1984450000000;594;2023-06-25 16:34
947;2857150000000;306;2023-06-25 19:59
948;2194950000000;501;2023-06-25 16:29
949;3444420000000;474;2023-06-25 15:17
950;9774570000000;558;2023-06-25 18:46
951;4577410000000;500;2023-06-25 15:14
952;1171860000000;571;2023-06-25 10:09
953;4905130000000;387;2023-06-25 17:19
954;8660900000000;410;2023-06-25 13:44
955;6954800000000;349;2023-06-25 09:53
956;2718920000000;494;2023-06-25 08:43
957;8101110000000;509;2023-06-25 12:40
958;7462110000000;379;2023-06-25 08:45
959;3596300000000;536;2023-06-25 13:02
960;4518220000000;448;2023-06-25 10:34
961;8189610000000;362;2023-06-25 13:31
962;6097410000000;429;2023-06-25 15:37
963;6301030000000;525;2023-06-25 07:43
964;5139070000000;529;2023-06-25 08:24
965;4974190000000;352;2023-06-25 10:20
966;8813830000000;595;2023-06-25 07:21
967;9327440000000;404;2023-06-25 08:01
968;9547860000000;528;2023-06-25 19:45
969;5670910000000;423;2023-06-25 15:59
970;3274780000000;458;2023-06-25 06:53
971;7009730000000;300;2023-06-25 10:07
972;6126150000000;574;2023-06-25 12:22
973;2389710000000;387;2023-06-25 14:38
974;9931520000000;402;2023-06-25 18:45
975;9264270000000;530;2023-06-25 19:37
976;2172910000000;513;2023-06-25 18:36
977;9599140000000;592;2023-06-25 19:46
978;2004810000000;563;2023-06-25 13:19
979;8109940000000;548;2023-06-25 12:40
980;9136410000000;411;2023-06-25 16:57
981;5692360000000;327;2023-06-25 16:25
982;4924340000000;423;2023-06-25 11:08
983;4143300000000;394;2023-06-25 06:32
984;8888070000000;491;2023-06-25 19:16
985;2192780000000;386;2023-06-25 14:35
986;7322290000000;515;2023-06-25 11:32
987;8949040000000;474;2023-06-25 15:53
988;5931080000000;369;2023-06-25 12:13
989;8288220000000;598;2023-06-25 12:27
990;5325820000000;391;2023-06-25 10:42
991;4754050000000;373;2023-06-25 19:57
992;5446100000000;422;2023-06-25 11:27
993;2637530000000;424;2023-06-25 16:45
994;9042770000000;550;2023-06-25 18:17
995;3908410000000;321;2023-06-25 05:31
996;7209680000000;592;2023-06-25 19:50
997;7808350000000;540;2023-06-25 11:09
998;6658690000000;381;2023-06-25 09:16
999;6256410000000;533;2023-06-25 14:50
1000;7063460000000;370;2023-06-25 06:10
1001;9586350000000;575;2023-06-25 11:51
1002;5757240000000;333;2023-06-25 13:51
1003;2189440000000;509;2023-06-25 06:22
1004;7562440000000;428;2023-06-25 06:52
1005;9206410000000;495;2023-06-25 09:42
1006;7092340000000;513;2023-06-25 09:59
1007;4995710000000;402;2023-06-25 18:25
1008;5012700000000;580;2023-06-25 10:21
1009;7253160000000;497;2023-06-25 05:39
1010;1696740000000;435;2023-06-25 10:00
1011;5738640000000;391;2023-06-25 16:43
1012;9367720000000;373;2023-06-25 09:25
1013;4154320000000;501;2023-06-25 17:48
1014;6079800000000;487;2023-06-25 07:50
1015;3325680000000;305;2023-06-25 19:20
1016;9788180000000;536;2023-06-25 15:22
1017;5438950000000;562;2023-06-25 10:52
1018;7178970000000;432;2023-06-25 14:19
1019;3654430000000;581;2023-06-25 08:30
1020;4985510000000;484;2023-06-25 09:21
1021;4719920000000;549;2023-06-25 16:10
1022;1657900000000;583;2023-06-25 15:29
1023;3606260000000;302;2023-06-25 18:17
1024;7955760000000;598;2023-06-25 14:12
1025;7093940000000;429;2023-06-25 06:21
1026;5450600000000;483;2023-06-25 06:03
1027;9346690000000;363;2023-06-25 14:52
1028;8240550000000;318;2023-06-25 06:46
1029;9271560000000;320;2023-06-25 12:31
1030;9162300000000;554;2023-06-25 14:27
1031;2861290000000;599;2023-06-25 11:49
1032;7570780000000;518;2023-06-25 16:58
1033;7641890000000;434;2023-06-25 13:03
1034;4281850000000;395;2023-06-25 10:43
1035;1490180000000;564;2023-06-25 14:52
1036;5085990000000;528;2023-06-25 05:01
1037;8565290000000;555;2023-06-25 16:20
1038;8016240000000;417;2023-06-25 08:53
1039;6976240000000;381;2023-06-25 14:48
1040;8585440000000;425;2023-06-25 10:11
1041;3758590000000;479;2023-06-25 08:08
1042;6186910000000;581;2023-06-25 10:50
1043;6845150000000;479;2023-06-25 19:10
1044;3189610000000;376;2023-06-25 12:12
1045;1874050000000;371;2023-06-25 18:10
1046;5349950000000;381;2023-06-25 18:46
1047;2156460000000;316;2023-06-25 19:17
1048;9849430000000;454;2023-06-25 14:42
1049;4359710000000;549;2023-06-25 07:42
1050;9367810000000;557;2023-06-25 13:22
1051;9266500000000;356;2023-06-25 16:21
1052;1321230000000;531;2023-06-25 08:19
1053;1465100000000;491;2023-06-25 18:50
1054;2476130000000;402;2023-06-25 12:39
1055;9638340000000;536;2023-06-25 07:00
1056;1382170000000;457;2023-06-25 13:34
1057;5638780000000;383;2023-06-25 12:35
1058;2887400000000;327;2023-06-25 14:04
1059;7840040000000;552;2023-06-25 09:32
1060;9932450000000;542;2023-06-25 19:54
1061;4313970000000;400;2023-06-25 17:53
1062;2075670000000;520;2023-06-25 19:25
1063;5039050000000;383;2023-06-25 06:58
1064;5312850000000;574;2023-06-25 16:27
1065;4831320000000;307;2023-06-25 12:53
1066;7039450000000;423;2023-06-25 06:07
1067;8200680000000;521;2023-06-25 09:05
1068;5100410000000;431;2023-06-25 18:35
1069;2812640000000;489;2023-06-25 06:20
1070;2728600000000;316;2023-06-25 16:47
1071;7656690000000;302;2023-06-25 08:06
1072;2592370000000;389;2023-06-25 09:26
1073;3681690000000;344;2023-06-25 16:07
1074;3074220000000;561;2023-06-25 16:01
1075;4811220000000;398;2023-06-25 17:27
1076;4247810000000;488;2023-06-25 14:08
1077;6127590000000;851;2023-06-25 08:27
1078;1121570000000;700;2023-06-25 13:39
1079;7721660000000;644;2023-06-25 14:16
1080;6929800000000;818;2023-06-25 10:18
1081;6465090000000;980;2023-06-25 13:03
1082;4345080000000;626;2023-06-25 07:00
1083;4995570000000;624;2023-06-25 07:39
1084;4831420000000;773;2023-06-25 11:09
1085;4705460000000;977;2023-06-25 19:02
1086;8654750000000;818;2023-06-25 17:29
1087;6459850000000;740;2023-06-25 13:33
1088;7472250000000;776;2023-06-25 15:42
1089;8468370000000;926;2023-06-25 11:22
1090;4027740000000;763;2023-06-25 19:49
1091;9873630000000;910;2023-06-25 09:30
1092;3809600000000;728;2023-06-25 05:09
1093;1825110000000;652;2023-06-25 05:04
1094;5442240000000;966;2023-06-25 10:39
1095;6516590000000;695;2023-06-25 08:16
1096;1644100000000;966;2023-06-25 06:04
1097;7909690000000;777;2023-06-25 15:27
1098;8535410000000;941;2023-06-25 17:45
1099;1879020000000;942;2023-06-25 06:54
1100;3378520000000;945;2023-06-25 11:06
1101;1923070000000;729;2023-06-25 08:18
1102;7481830000000;875;2023-06-25 10:40
1103;6054010000000;871;2023-06-25 13:27
1104;9726810000000;757;2023-06-25 08:51
1105;9873030000000;843;2023-06-25 08:53
1106;8347910000000;832;2023-06-25 05:03
1107;7436480000000;966;2023-06-25 15:23
1108;3406800000000;981;2023-06-25 18:40
1109;3088780000000;642;2023-06-25 19:44
1110;4304680000000;948;2023-06-25 11:13
1111;7506360000000;917;2023-06-25 05:20
1112;2562900000000;603;2023-06-25 14:00
1113;1580540000000;707;2023-06-25 16:33
1114;6367250000000;891;2023-06-25 13:47
1115;9741720000000;948;2023-06-25 16:14
1116;9206020000000;736;2023-06-25 12:27
1117;1641440000000;955;2023-06-25 09:06
1118;8136990000000;809;2023-06-25 14:34
1119;1990840000000;805;2023-06-25 10:05
1120;9145620000000;681;2023-06-25 13:04
1121;4375220000000;899;2023-06-25 13:31
1122;3961360000000;866;2023-06-25 10:04
1123;9585960000000;802;2023-06-25 12:20
1124;3284200000000;716;2023-06-25 17:59
1125;9448860000000;966;2023-06-25 14:00
1126;9038350000000;779;2023-06-25 19:30
1127;8693800000000;769;2023-06-25 19:40
1128;5073240000000;694;2023-06-25 07:12
1129;8023610000000;955;2023-06-25 05:07
1130;5708470000000;608;2023-06-25 17:10
1131;3432120000000;622;2023-06-25 18:27
1132;6974830000000;700;2023-06-25 17:38
1133;4618980000000;864;2023-06-25 18:48
1134;1639570000000;738;2023-06-25 09:43
1135;7292290000000;685;2023-06-25 10:21
1136;2898260000000;998;2023-06-25 14:52
1137;1241650000000;963;2023-06-25 07:23
1138;8786040000000;783;2023-06-25 06:45
1139;2868730000000;703;2023-06-25 18:19
1140;8634680000000;762;2023-06-25 12:55
1141;5961310000000;731;2023-06-25 07:43
1142;5696500000000;992;2023-06-25 13:21
1143;8927100000000;974;2023-06-25 19:53
1144;6560980000000;746;2023-06-25 19:18
1145;5488890000000;821;2023-06-25 18:02
1146;5081120000000;605;2023-06-25 08:00
1147;8240450000000;978;2023-06-25 13:50
1148;8318730000000;727;2023-06-25 11:29
1149;7515110000000;925;2023-06-25 05:04
1150;7191070000000;883;2023-06-25 13:05
1151;7353120000000;997;2023-06-25 15:02
1152;2161580000000;790;2023-06-25 14:36
1153;4628190000000;715;2023-06-25 06:50
1154;8149990000000;786;2023-06-25 05:00
1155;3400200000000;937;2023-06-25 15:47
1156;8747510000000;684;2023-06-25 06:30
1157;1676560000000;707;2023-06-25 12:34
1158;4366680000000;979;2023-06-25 06:08
1159;9234040000000;814;2023-06-25 11:45
